is_closed,name,price,rating,review_count,id,alias_list,ZIP_code
False,Hoodwinked Escape,,4.5,72,EWI4AuNQ39-qzppUCfYeGA,['escapegames'],10026
False,Larry's Freewheeling,$$,4.5,108,00rrqw4O0Flfatd0VV6QAg,"['bike_repair_maintenance', 'bikerentals', 'bikes']",10026
False,West Side Taekwondo,,5.0,15,Oq6s22QK14dCzjGRhHxivA,['taekwondo'],10026
False,iLoveKickboxing.com,,3.5,43,CnY_KPqSuKIFCZHsQDRG6g,"['gyms', 'kickboxing']",10026
False,Blink Fitness,,3.0,59,v1oSEKjF7EQGLQHR-zVPtw,['gyms'],10026
False,Dekhana Wellness,,5.0,10,wI-L5F6xYAoZshzEbkml_w,"['healthtrainers', 'nutritionists']",10026
False,Groovefit,,5.0,5,NUXdi_-IW-82POp0GSyk8Q,"['dancestudio', 'theater', 'dance_schools']",10026
False,New York Sports Clubs,,3.0,48,G3Pi--DpJcsV5xS4HWp8Qw,"['gyms', 'healthtrainers']",10026
False,enduranceWERX,,5.0,3,FynVmv0uXctU4hw-vx_PKA,['cyclingclasses'],10026
False,Land Yoga,,4.0,14,ryhxaXvnYvDJiNYQqLKFTQ,['yoga'],10026
False,Splash Fit Swimming,,5.0,11,TW4yB-pC4vy6RSJrloL7VA,['swimminglessons'],10026
False,Charles A. Dana Discovery Center,,4.5,4,JA8vReW-Tquw_gH380znuA,['parks'],10026
False,The Bridge Golf Learning Center,,5.0,2,hl2Wn-g6cq_0ok2cst9gMA,"['golflessons', 'golf']",10026
False,CityFly,,5.0,1,dxbChBpoHDeQTy7wyCeTfg,['fishing'],10026
False,Harlem Tae Kwon Do,,5.0,3,YuFtIWEQXVfzUgbE7hDrVA,['taekwondo'],10026
False,StreetSquash,,4.5,2,BjxsssJ9n0vwmwsakrtM-A,"['sports_clubs', 'squash']",10026
False,JCC Harlem,,5.0,1,wYAlemmZFk74V0atVoccnA,['kids_activities'],10026
False,The Center Studio,,5.0,3,42RRzPBVj_-jzvRGIF8MkQ,['pilates'],10026
False,Mindful Harlem,,5.0,1,ZKeIGumlfLE-z2d4Zql27Q,['meditationcenters'],10026
False,Full Spectrum Fitness and Performance,,5.0,1,xc-XKsrfhx8TuFPPdnvTYw,['healthtrainers'],10026
False,Helen B Atkinson Health Center,,2.0,5,OjwIp52dS3cHsdBOdkFYOg,['healthtrainers'],10026
False,Superior Fitness Lab,,5.0,1,Dg0Ya0KQtQEGiJIjxFG2Og,['healthtrainers'],10026
False,Minton's Playhouse,$$$,3.5,157,sJPayLq6EqepJbPGLlFfHw,"['jazzandblues', 'tradamerican', 'bars']",10026
False,The Winery,$$,4.0,84,lxHFVi4iZZRuNtbVW-ysQQ,"['beer_and_wine', 'wineries']",10026
False,Paris Blues,$$,4.0,84,ClHBe70in3w1o3xWTzOrpw,"['divebars', 'jazzandblues']",10026
False,Harlem Heritage Tours,,4.0,23,-xk2XBOvUCiJ2mL0t-KiGA,"['tours', 'arts']",10026
False,Painting Lounge,,5.0,12,otAYXKwYJ4MI4_c0O-Nalw,"['paintandsip', 'artclasses']",10026
False,Groovefit,,5.0,5,NUXdi_-IW-82POp0GSyk8Q,"['dancestudio', 'theater', 'dance_schools']",10026
False,The Univited Awakening,,3.5,3,yK0crPH46yKhX2VJhVOT9g,['hauntedhouses'],10026
False,Four Seasons Ensemble,,5.0,1,dyLTc9VEdmlKaAIbrGuqNA,"['musicians', 'theater']",10026
False,Theatre Reels Plus,,5.0,4,BIGuXhSNBIVTJPmsyKWjgw,"['videofilmproductions', 'theater', 'videographers']",10026
False,Harlem Eat Up,,5.0,1,XykOPtl8YctqVEVFe1YocA,['festivals'],10026
False,Reginald Rousseau Working Art Studio,,4.0,1,Os_c3Puo6tqLdo8FK8BBpg,['galleries'],10026
False,Serign - Spiritual Reader,,5.0,1,uOQGbNJvNWGxao0_l1QxWg,['psychic_astrology'],10026
False,Prelude Productions,,5.0,1,gx7b4DNs_k0vYvNumR1nUQ,"['musicians', 'jazzandblues', 'theater']",10026
False,Fix My Wheelchair,,5.0,4,3UptN6gQ7iSWT1jGNKwdXw,['mobilityequipment'],10026
False,Quik Park W. 116Th,,1.0,3,fALhxlKH8OpFfHcbsxpzWA,['parking'],10026
False,Imperial Parking Systems,,1.0,1,SPuXA3ehX6gRVoSTXe98zw,['parking'],10026
