is_closed,name,price,rating,review_count,id,alias_list,ZIP_code
False,FIT RxN,,4.5,70,_SKbj5G5eC5MOXuHJKLjZg,"['gyms', 'bootcamps']",10069
False,Flywheel Sports - Lincoln Square,,4.5,73,DjON-XXcdn_rxaHYPgJTng,"['barreclasses', 'gyms', 'cyclingclasses']",10069
False,Master Bike Shop,$$,4.0,103,wN6qVSygUdRPWblnyqW3mQ,"['bikerentals', 'bikes']",10069
False,Atlantic Yachting,,5.0,56,gkxsk4vfeyL-wwiuXTWQlQ,"['boating', 'summer_camps', 'boatcharters']",10069
False,Row House,,4.0,63,ZW7o3JncC4EBW6cwcLVSBw,['cardioclasses'],10069
False,Flywheel Sports - UWS,,4.5,66,3LHV1JOn4XNtwdDDhT5z0Q,"['gyms', 'cyclingclasses', 'barreclasses']",10069
False,EVF CrossFit Columbus Circle,,4.5,33,hSKE0qim-Ddano6wbayGJg,['gyms'],10069
False,New York Underground Fitness,,5.0,42,7Z5rID_xwYPRO7m7NjiVLw,['healthtrainers'],10069
False,Physique 57,,4.0,43,npZ06P05N0-Upu4dLZZUSA,['barreclasses'],10069
False,CrossFit SPOT,,4.5,39,CQ5KaqjOQGkX5D-96m3PyQ,['intervaltraininggyms'],10069
False,World Yoga Center,,5.0,16,Mc17IR6PG4iZLmZzciJEQQ,['yoga'],10069
False,Cindy Lai Fitness Boot Camp,,5.0,29,h5AezyDTceU-Ak8HE0SiUg,"['healthtrainers', 'bootcamps']",10069
False,Toga Bikes Shop,$$$,3.0,136,tBGchHdYeek7EmpG6lr8DA,"['bikerentals', 'bikes', 'bike_repair_maintenance']",10069
False,Manhattan Community Boathouse,,5.0,10,3pD1fOYt-WZyAnM65HHJ1w,['rafting'],10069
False,Prenatal Yoga Center,,4.0,37,QvDGSma_7uTpwYVZSk0O3g,"['yoga', 'childbirthedu', 'parentingclasses']",10069
False,Steps On Broadway,,4.0,59,w_PLngrnebEd5KV-l28Ymw,['dancestudio'],10069
False,Sloane Stecker Lincoln Square,,5.0,14,RgMl5uyOS0v5O4y6sdKhnA,"['physicaltherapy', 'healthtrainers', 'weightlosscenters']",10069
