is_closed,name,price,rating,review_count,id,alias_list,ZIP_code
False,Sweet Water Dance & Yoga,,5.0,20,GAkOamL6wp4qzo6tZGe5JQ,"['yoga', 'dancestudio', 'pilates']",10451
False,Blink Fitness,,4.0,27,2lazCXbyAQxbSjODrlcs3A,['gyms'],10451
False,Crunch - The Hub,,4.0,18,9A5uE_Gpke_jrdM5nOUGqg,"['gyms', 'healthtrainers', 'yoga']",10451
False,Tennis World NYC,,5.0,17,MNcKi95PxxH0Xt1UoQj3sw,['tennis'],10451
False,Franz Sigel Park,,4.0,4,IxwyBp3Db2nXwHGWjw6B8Q,['parks'],10451
False,New York City FC,,4.0,4,mD2CSd0Pxe7Vk_nPqaY41w,['sports_clubs'],10451
False,Blink Fitness,,3.0,17,UBVb44Z6dZ17Mqob7hiHiA,['gyms'],10451
False,Joyce Kilmer Park,,4.5,4,16ijslFbPpDz_ou3mcTY3w,['parks'],10451
False,Planet Fitness - Bronx - 3rd Ave,,2.5,12,qtb2h6hLG2W-1Jw8J6xDPA,"['gyms', 'healthtrainers']",10451
False,South Bronx Yoga,,4.5,2,iUza8HO5Gwk5tYSgt4XHGA,['yoga'],10451
False,Macombs Dam Park,,4.5,2,8ZFdypAfYCCBnZFpruVj7w,['parks'],10451
False,St Mary's Park,,4.0,4,SsJA1KhHntec-5gkvfT_1g,['parks'],10451
False,Mckay Strength,,5.0,5,vmFESwC5xhUR5pLpNRsVeg,"['boxing', 'martialarts', 'selfdefenseclasses']",10451
False,Heritage Field,,5.0,1,OcCuZfKRHhqJo0J7T0tjqA,['baseballfields'],10451
False,Gauchos Gym,,4.0,1,shZDvcPie3qkEPGkyDBGUQ,['gyms'],10451
False,Blink Fitness,,4.5,2,XsCcKxJQThO__zfMCZHPig,"['gyms', 'healthtrainers']",10451
False,River Avenue Parks,,4.0,1,TnRbp8iM7J6eIrnZ9nrN-Q,['skate_parks'],10451
False,Crotona Park West,,3.0,2,KJXdy3Ya9vhVxsGlA193nQ,['parks'],10451
False,Opening Day,,4.0,1,Ii5AJkB_Ph0AyB-Ggmw0KQ,['sports_clubs'],10451
False,St. Mary's Recreation Center,,4.0,2,1d7iGdiY6GFpRxI3nKWXdQ,['swimmingpools'],10451
False,CrossFit Equis,,5.0,1,I6GRRopcAdx17_SxBlmZjg,['gyms'],10451
False,Bronx Zoo Wildlife Conservation Society,,4.0,1,sW3k2lm4LSQclP2EDgmV4g,['zoos'],10451
False,Bronx Central Booking,,1.0,1,do3YA5aG3dmRtvTVOKjPiw,"['active', 'tutoring']",10451
False,Harlem Junior Tennis Program,,1.0,1,V0sRhLFR4jMuIpn1y6-tHw,['tennis'],10451
False,New York Yankees,,3.5,109,-NhezwQ6vzt-2o5PbCnxfw,['sportsteams'],10451
False,Bronx Documentary Center,$,5.0,4,nhwsWo-G4rIO7Gy3TdjcTw,['galleries'],10451
False,Concourse Plaza Multiplex Cinemas,,2.0,46,EaWFaLCML3sCLguk6W09BA,['movietheaters'],10451
False,Pregones Theater,,4.5,3,116ei5zsvdgfp554GNqPdw,['theater'],10451
False,India Day Parade,,3.5,2,27yz0ZIvy6vMp5wC8ODVHg,"['localflavor', 'festivals']",10451
False,Bronx Art  Space,,4.0,1,3KQZA5zg8wTTdg9bBkIEng,"['musicvenues', 'theater']",10451
False,Stadium Tennis Center,,5.0,1,Ad2eLhu8KpDTz19TP9-22Q,['stadiumsarenas'],10451
