is_closed,name,price,rating,review_count,id,alias_list,ZIP_code
False,Prospect Park,,4.5,518,Mn_as8S7-fJjahyn4AF6Pw,['parks'],11226
False,Brooklyn Bridge Park,,4.5,464,riGhXci7Xo-Gp9gtl5IBYA,['parks'],11226
False,Brooklyn Heights Promenade,,5.0,292,PAqdplgKhagEx9ewNDxjZw,['parks'],11226
False,Prospect Park Zoo,,4.0,141,1Vs4yKEH6xPHlarnhXRHQQ,['zoos'],11226
False,Gotham Archery,,5.0,156,vE6abbpbdA5cO2gaIFKMVA,"['archery', 'eventservices']",11226
False,Mission Escape Games,,5.0,400,33sV1AC_s-h0ckLvyO34Hw,"['escapegames', 'teambuilding']",11226
False,Brooklyn Boulders,,4.0,498,8b4xgDOH4bextUIFJ-megw,"['gyms', 'rock_climbing', 'yoga']",11226
False,Destination Backcountry Adventures,,5.0,78,G2ovzkq8QmCyFne5gomWag,"['hiking', 'rafting', 'yoga']",11226
False,Governors Island National Monument,,4.5,270,NU0PxRWTYoLKZRTy9JT_jg,"['landmarks', 'parks']",11226
False,Washington Square Park,,4.5,505,bJQZKARP-Xn2AEqNNMe9OA,['parks'],11226
False,LeFrak Center at Lakeside,,4.0,85,uTeHkxMwhNE0HpyDZCgBOQ,"['skatingrinks', 'recreation', 'parks']",11226
False,Third Eye Yoga,,5.0,57,UWdHlHrXLCY2AmfSnNJQZA,"['yoga', 'health', 'lifecoach']",11226
False,Ride Brooklyn,$$,4.5,182,CRGUiRELrqw2B4X2lW8SLw,"['bikerentals', 'bikes', 'outdoorgear']",11226
False,Jane's Carousel,,5.0,117,FxRbVWHGPi2ZCzpu1_y_aA,['carousels'],11226
False,Brooklyn Bowl,$$,3.5,1143,wQFq2ZbUG40H1KfXTjgkBw,"['bowling', 'tradamerican', 'venues']",11226
False,Third Root Community Health Center,,5.0,65,zD56x_lNYi1gooDNmNNtLw,"['acupuncture', 'yoga', 'massage_therapy']",11226
False,Kick Axe Throwing,,4.5,82,X0DNGKUQPjf0AfaXfXU2Qg,['axethrowing'],11226
False,YogaSole,,5.0,32,8na-SSDiDFTFsIgPHOViXA,['yoga'],11226
False,Harbor Fitness,,4.5,156,QoJkq15vmAbTurjBfcjHpw,"['gyms', 'yoga', 'cyclingclasses']",11226
False,The Battery,,4.5,320,-qMrl4pSdhyvaUEw_sgbng,['parks'],11226
False,Sacred Studio,,4.5,123,m6iFADo3nqd3S3jITLjo_g,"['yoga', 'dancestudio', 'acupuncture']",11226
False,BYKlyn Cycle,,4.5,136,RPM7VDmeZy2-MA1H4nsM3g,['cyclingclasses'],11226
False,CrossFit South Brooklyn,,5.0,50,tAEY5z1dWCbWtS8ep_55ow,['intervaltraininggyms'],11226
False,Escape Games NYC,,5.0,205,R8Veus5qidLfhZ4N8BOYJA,['escapegames'],11226
False,Urban Asanas,,5.0,56,d-QfVdNPKppkiNwli6Iblw,['yoga'],11226
False,Shipwrecked Miniature Golf,,4.5,119,3--OzlBz9Frh8J0NTlsslQ,['mini_golf'],11226
False,Align Brooklyn,,5.0,63,-nnWbNS9gaZdfoDAa1OjdQ,"['pilates', 'yoga', 'barreclasses']",11226
False,Sourced Adventures,,4.5,216,c4ZKcfjVwhf6njdckfxGPg,"['rafting', 'skiresorts', 'travelservices']",11226
False,Melt Massage & Bodywork,,5.0,88,LH7xjdkaeNDogmywjl7xFQ,"['pilates', 'yoga', 'massage_therapy']",11226
False,Yoga to the People,,4.0,409,FWWwSpdKOuxNDPJKfKb2Og,['yoga'],11226
False,Bend & Bloom Yoga,,4.0,110,XkRq013sWm6L2qcRhhimFA,['yoga'],11226
False,SevenBell Fitness,,5.0,40,y-P3lXM-n1-O5GL-C04e7g,"['gyms', 'yoga', 'pilates']",11226
False,Amerikick,,5.0,30,A11CDRRL4MParrVGB9yjNg,['martialarts'],11226
False,Liberty State Park,,4.5,177,OnidtGyzl1rNh9OyGsY85Q,['parks'],11226
False,CKO Kickboxing Carroll Gardens,,5.0,62,2bsXe7YsO10zqmyjk1jmYw,"['boxing', 'gyms', 'healthtrainers']",11226
False,CKO Kickboxing Park Slope,,5.0,45,NeTL2s8vZ25z_EuBHHAo7A,"['gyms', 'boxing', 'healthtrainers']",11226
False,Yoga Tribe Brooklyn,,4.5,33,GxqL-IlRZ0diAbC850xL5g,['yoga'],11226
False,ConBody,,5.0,81,hqecZgNzDzwbDXj4aOyX6Q,"['healthtrainers', 'bootcamps']",11226
False,Park Fitness BK,,5.0,34,8XsFuYMLTE82v6BlfbBAcQ,"['healthtrainers', 'bootcamps', 'cyclingclasses']",11226
False,Discover Outdoors,,4.5,109,526ZHOkh7OUZhKMJH7P7JQ,"['hiking', 'rafting']",11226
False,Prospect Heights Yoga,,4.5,57,Zz3ioAbCdY-uD0ym8yYnJg,"['yoga', 'pilates']",11226
