is_closed,name,price,rating,review_count,id,alias_list,ZIP_code
False,Mind Body Soul Yoga,,4.5,34,w2NWa1j5SOyFRL4AuABRbg,"['yoga', 'acupuncture', 'massage_therapy']",10032
False,Victors Bike Repair,,4.5,35,pxTks8vqoqEPQIwC3O53ww,"['bikerentals', 'bike_repair_maintenance']",10032
False,Highbridge Park,,4.0,28,-h7KTyR_I1Hnb834dxzyHA,"['parks', 'swimmingpools', 'playgrounds']",10032
False,Urban Yoga Foundation,,4.5,18,MctD7EmQ_ZKLnj4gR5tyDg,['yoga'],10032
False,Push Pedal NYC,,5.0,10,l_5wgjO4_ku3RH4iKkgl9g,"['fitness', 'weightlosscenters', 'cyclingclasses']",10032
False,Planet Fitness - Manhattan - Washington Heights,,3.0,58,0xjtdAiLrNDQy08VNtJUdg,"['gyms', 'healthtrainers']",10032
False,Jay Hood Wright Park,,4.0,11,Hcye8CGrnrG4RMIn-1NfjQ,['parks'],10032
False,GS Fitness Bootcamp,,5.0,7,oZOCBA_BObciZ_k8gJV0tA,"['bootcamps', 'healthtrainers']",10032
False,Cardona Fitness,,5.0,3,-0fM_omBznNm-MCRZ-zGvg,"['healthtrainers', 'nutritionists']",10032
False,Mitchel Square Park,,4.0,4,hI4JEw4KW-63fBNukLL3MA,['parks'],10032
False,Jai Wellness NYC,,5.0,4,FNwTfbah3O6jH1CmiugQUw,"['healthtrainers', 'yoga', 'pilates']",10032
False,NYP Employee Fitness Center,,4.5,3,zO1hg_2pzyZLuiPxvZuKFA,"['gyms', 'weightlosscenters']",10032
False,Planet Fitness - Manhattan - 177th Street,,2.5,38,plDYI36jtD-l4gvKUsksZA,"['gyms', 'healthtrainers']",10032
False,Central Park Bike Ride,,3.5,70,6x5bQTCQR8FNv6iPWjtU9A,"['bikerentals', 'bike_repair_maintenance', 'biketours']",10032
False,Holcombe Rucker Park,,4.0,9,MuPWL3MpUWKCeatgH2sGBg,"['parks', 'basketballcourts']",10032
False,Joseph Yancy Track And Field,,4.5,5,m_YJbCuToW78C5-UZwgBqA,"['parks', 'playgrounds']",10032
False,Pilates In The Heights,,4.5,3,74RZd_pkZps_QYJlfjMkqQ,['pilates'],10032
False,Jay Hood Wright Park Dog Run,,4.0,4,juRWdfXkt1JJo71zPDlXaQ,['dog_parks'],10032
False,Bard Athletic Center,,3.5,4,VByNz44L_G4Nhw9qcUUJEg,['fitness'],10032
False,Dog Park,,3.5,2,yqejQaJVYtHmheQ4Uk2jWA,['dog_parks'],10032
False,Ultimate Champions Taekwondo Washington Heights,,5.0,3,X3fzKsITdBGk_CxROw-LMA,['taekwondo'],10032
False,Free Weight Club,,4.0,1,iEZvicEmxJ-9XfDxvlsrTg,['gyms'],10032
False,Dance Theatre of Harlem Administration & School,,5.0,1,waFdOSx_IoNqnWa7kdeH-Q,"['theater', 'dance_schools', 'dancestudio']",10032
False,The Rocky Run,,2.0,5,syNHxKRQl4MnqhYoZ7BO9w,['dog_parks'],10032
False,Specialized Fitness & Nutrition,,5.0,1,DGGWaRVRc5fjFldXYNysww,['gyms'],10032
False,J. Hood Wright Recreation Center,,3.0,5,WpGxkIzvFnWyvQ5JJ5lKoA,['recreation'],10032
False,HIIT Man Fitness,,5.0,1,UBiQT1wauz6gbNi4OAu7Vw,"['bootcamps', 'weightlosscenters', 'healthtrainers']",10032
False,Prescription Personal Training,,5.0,1,LXHJExi4t8roFg_-mya29Q,['healthtrainers'],10032
False,Stretch Dance Fit NYC,,5.0,1,Gb5B2woQVydAt9jLKkGnuQ,"['healthtrainers', 'dancestudio']",10032
False,One Body One World,,5.0,3,6R2yzgbpq3oGYrJHrz8kpg,"['healthtrainers', 'dietitians']",10032
False,Morris-Jumel Mansion,,4.5,39,Sn9jYOKrk0CgeZVGzKAJPw,['museums'],10032
False,Jazz at Marjorie Eliot's,$,4.5,21,lBUQwlW_oLgHcuxqmKDybQ,['jazzandblues'],10032
False,Art & Beauty in the Heights,$,5.0,8,DMKi6VhQGHOKYwMD1-wz8g,"['makeupartists', 'galleries', 'artclasses']",10032
False,The Armory,,4.5,8,Ahay_dCuBJDAMCJWget_4g,"['venues', 'stadiumsarenas']",10032
False,Sister's Uptown Bookstore,$,5.0,7,PJfHFBEwfcUra8hTM0pkMA,"['bookstores', 'culturalcenter']",10032
False,Hip Hop Scriptures,,5.0,4,HnogRBEXOKWell3Twce5BA,['museums'],10032
False,Malcolm X & Dr Betty Shabazz Memorial & Educational Center,,4.0,6,pirUHQVLttPlPRchH1oJQw,['museums'],10032
False,Hispanic Society of America,,4.5,28,X8bshrb5H3EdctK1wS2ehg,"['museums', 'libraries']",10032
False,Sugar Hill Children's Museum of Art & Storytelling,,5.0,3,JXERBrsiAAmC_78EJr05zg,"['childrensmuseums', 'culturalcenter', 'artmuseums']",10032
False,Broadway Psychic,,5.0,1,vRmjCXfXnMSFlnyWYIX8sQ,['psychics'],10032
False,Dance Theatre of Harlem Administration & School,,5.0,1,waFdOSx_IoNqnWa7kdeH-Q,"['theater', 'dance_schools', 'dancestudio']",10032
False,Casa de Cultura Navarrete,,4.0,1,-uV4zlj00zG18rr6if9tCw,['theater'],10032
False,Gitler & ______,$,3.5,3,gcngULgvnALdgc1RKEe8pg,['galleries'],10032
False,Spike's Music Lessons,,5.0,1,PeDR8JzILLI33CXbDyyKSA,"['privatetutors', 'theater']",10032
False,Capoeira Angola Center of Mestre Joao Grande,,5.0,1,UcB4xyTXB0bnad5E_MkT1A,"['theater', 'culturalcenter']",10032
False,Fernando's Tarot Consultations,,5.0,1,PVz48iRu2cDYcLv_mUa_Zw,['psychic_astrology'],10032
False,Central Parking,,4.0,2,8cO1ZjLrHRYfR_PSlE4jjw,['parking'],10032
False,Atlas Locksmiths,,5.0,1,7eccBOUWC2b1hsVwPDRK4g,"['locksmiths', 'autorepair']",10032
