is_closed,name,price,rating,review_count,id,alias_list,ZIP_code
False,Pro Line Archery Lanes,,4.5,83,gcQQfhzZh3-pudpgB3jaoQ,['archery'],11207
False,Fit4Dance,,5.0,28,GNj9XqjoLBtaas966ir5fQ,['dancestudio'],11207
False,Sourced Adventures,,4.5,216,c4ZKcfjVwhf6njdckfxGPg,"['rafting', 'skiresorts', 'travelservices']",11207
False,The Cobra Club,$,4.0,111,QjgcZ3n9zrFYN4MLVOetJw,"['cafes', 'yoga', 'bars']",11207
False,Amayasana Yoga,,5.0,28,5mk_kStr8boSHQboN5Ldpg,['yoga'],11207
False,Daya Yoga Studio,,5.0,38,xZNpQn19vydiLvKtDd-FOA,['yoga'],11207
False,And Yoga Studios,,4.5,27,dhg9tWiKlwuoL23eIEel6A,['yoga'],11207
False,Haven Cycles,$,5.0,20,PjiPxVU3u7DwE6smupHG_w,"['bike_repair_maintenance', 'bikes', 'bikerentals']",11207
False,Loom Yoga,,5.0,36,6LR6FxZOcqzK-5Oe41Yqag,"['yoga', 'pilates']",11207
False,Highland Park,,3.5,21,RjFywk_P_hcvAvxeKFecKQ,['parks'],11207
False,Manhattan Kayak + SUP,,4.5,85,miHPFQ9hKZ_FpXErOdTK6Q,"['rafting', 'paddleboarding', 'teambuilding']",11207
False,Physical Culture Collective,,5.0,23,--3kLXdVcWt_HuhyyWwHOw,"['martialarts', 'healthtrainers', 'boxing']",11207
False,Canarsie Park,,4.0,18,Try5-3rreGV2x_1ZQWerrQ,"['skate_parks', 'playgrounds']",11207
False,Richie's Gym,,4.0,47,BhbJPzSKo1ZqktbndgS2ug,['gyms'],11207
False,Blink Fitness,,3.5,32,ak4KZi4D6LTO-iMKO87Qhw,['gyms'],11207
False,Blink Fitness,,3.0,66,w3MVYZjVaFOaZ4fw8nTcWg,['gyms'],11207
False,Jai Yoga Arts,,5.0,39,c-4INfMw1X42Z3mve-kAsQ,['yoga'],11207
False,Ridgewood YMCA,,4.0,25,9_Umx8fGKAH8CGp9CaOe5w,"['healthtrainers', 'gyms', 'cardioclasses']",11207
False,Retro Fitness,,3.0,83,V1jQysrDMdkt2O4JaI2UKg,['gyms'],11207
False,Planet Fitness - Brooklyn - East New York,,4.0,14,LXeZ-CZWIAVBCwqoki-eSg,"['gyms', 'healthtrainers']",11207
False,Zen Mommas,,5.0,37,U7aQwgF9WIrM8olncSyfCw,"['yoga', 'lactationservices', 'doulas']",11207
False,Kali Ma : Triple Goddess Tarot and Healing,,4.5,17,rphysRA5Y78R2Cfp9lafRA,"['reiki', 'meditationcenters', 'psychics']",11207
False,Maria Hernandez Park,,4.0,27,AkuKibOJqL9lr4BYmuv5LA,['parks'],11207
False,goodyoga,,4.5,20,3sQJctY5jo7-H_Jsrn44Wg,['yoga'],11207
False,Crunch - Crown Heights,,3.5,45,xdXgfMFSigdQdtO3soqMiA,"['gyms', 'healthtrainers', 'yoga']",11207
False,Brooklyn Sports Club,,3.5,29,gACLEAHHwz7pVZmQFDlocQ,"['gyms', 'swimmingpools', 'healthtrainers']",11207
False,Bushwick Crossfit,,5.0,12,rVSDyMKWSP_qpJpaAWpnLg,['intervaltraininggyms'],11207
False,North Brooklyn Branch YMCA-Twelve Town Center,,3.5,14,K335QoyMg73fhkIvb8OCvw,"['gyms', 'childcare']",11207
False,Planet Fitness - Brooklyn - Rockaway Ave.,,3.5,10,JXgvm8ViGyvemBBXYFv4fQ,"['gyms', 'healthtrainers']",11207
False,Brooklyn Greens,,5.0,10,TpboA_lkxecGBikywAwY6g,"['golflessons', 'golf']",11207
False,101 Wilson,$,5.0,12,MdSAmDJ9a5XSUPTktweIhQ,"['divebars', 'skate_parks', 'hotdog']",11207
False,Planet Fitness - Queens - Wyckoff,,2.5,76,Q-ycrPfs_eSJUJzYxIM24A,"['gyms', 'healthtrainers']",11207
False,Gear To Go Outfitters,$$,4.5,37,x8oCpAHIbINX6yZFLxp-vA,"['hiking', 'outdoorgear', 'tours']",11207
False,Goodwin Barbell Club,,5.0,9,NCdTamDDSFQYRFEFBmNKnQ,"['healthtrainers', 'gyms']",11207
False,NIPT,,5.0,8,zuFXUyYhdPIii-0MqPdLkw,['healthtrainers'],11207
False,RICHIE'S GYM,,3.0,15,OwOWH1xRIfcMwsgZ8bn96A,['gyms'],11207
False,Blink  Fitness,,4.0,14,i27bUBdwOOsTtJMSbCf8Uw,"['gyms', 'healthtrainers']",11207
False,St. John's Recreation Center,,4.0,12,_pzqjXGMtuL5dbAMm5Yeww,['recreation'],11207
False,Blink Fitness,,3.5,25,uE2QQ4REKWjmKKpkRTAjBA,['gyms'],11207
False,NY Kayak Fishing Guide Services,,5.0,16,ih26bG3l9qzhuTwfYJlsRw,"['boating', 'fishing', 'rafting']",11207
False,A More Perfect Union,,5.0,22,84IN6lj_RtBegQNxeQgC9Q,"['yoga', 'c_and_mh', 'officiants']",11207
False,Brower Park,,4.5,11,VfvhHz-KlwaWcTCpDPKFbw,['parks'],11207
False,Central Park Sightseeing,,3.0,165,6yYk-JopVGSIIfT8yzVG9w,"['tours', 'bikerentals']",11207
False,Forest Park Carousel,,4.5,18,U39PYf5Qm8S79f-_Dbo93w,['carousels'],11207
False,Manhattan Aquariums,,4.0,46,9OcVoD9Y_QcFM48TJmztgQ,"['aquariumservices', 'localfishstores', 'aquariums']",11207
False,Rosie Yoga and Pilates,,5.0,6,KPxlMp7Gcv8_sJnAyv_rSg,"['pilates', 'yoga', 'massage_therapy']",11207
False,Citi Bike,,2.5,348,-BULNEzN-Q9AifnATsAJ4g,"['bikerentals', 'bikesharing', 'biketours']",11207
False,Anchor Aquarium Service Inc.,,5.0,12,Fb6AnxiIN3p537KSttE8zw,"['aquariums', 'aquariumservices']",11207
False,Stacked Yoga,,4.5,7,_EsH83xo69NljjvU2hp3Bw,['yoga'],11207
