is_closed,name,price,rating,review_count,id,alias_list,ZIP_code
False,Washington Square Park,,4.5,506,bJQZKARP-Xn2AEqNNMe9OA,['parks'],10003
False,Yoga to the People,,4.0,408,FWWwSpdKOuxNDPJKfKb2Og,['yoga'],10003
False,Union Square,,4.0,386,S12Cjy-gIHB-Vlx0EjOzVw,['parks'],10003
False,305 Fitness,,5.0,155,Utcu3PrZG2wteeOnyT1DkA,"['gyms', 'dancestudio', 'healthtrainers']",10003
False,Yoga Vida - Union Square,,4.0,163,IVCev2hppjUUUZUW2kVfJg,"['yoga', 'pilates']",10003
False,Mile High Run Club,,4.5,111,rRzBlzipGOKvFmiY9drorw,['healthtrainers'],10003
False,CityRow - Union Square,,4.5,132,dotZ-G6DyoxBDOWKulw6RA,"['gyms', 'healthtrainers', 'cardioclasses']",10003
False,Modo Yoga NYC - West Village,,4.5,150,tGtrhu0YDGkM9ECrYVz6xg,['yoga'],10003
False,Ishta Yoga,,4.0,109,dyoVHWTjlXlpr2kvpoe8_g,"['yoga', 'massage_therapy']",10003
False,Dynamic Body Pilates,,5.0,54,COxB_72tmQu4ILQeU0OUUg,['pilates'],10003
False,SoulCycle NoHo,,4.5,67,lD3J5L6H7KFaHwk6X7V42A,['cyclingclasses'],10003
False,JackRabbit - Union Square,$$,4.0,298,YcyN0ahcIrA840sBiXZp2A,"['active', 'sportswear', 'shoes']",10003
False,Team Fabio Clemente,,5.0,27,pFkCgTPVglifrBopzubDJg,['martialarts'],10003
False,Sal Anthony's Movement Salon,$$,4.0,187,Y4f7FAUw5rwjwzmYEiOqYg,"['massage', 'pilates', 'yoga']",10003
False,Body Space Fitness,,5.0,72,1LYMsMDDi1SFghrp09k-ig,"['gyms', 'healthtrainers', 'physicaltherapy']",10003
False,Clockwork Jiu Jitsu,,5.0,60,vPOd4qVpR2GHPgFWibSxTw,"['brazilianjiujitsu', 'healthtrainers']",10003
False,Jivamukti Yoga Center,,3.5,168,l3qEWvP5-i69GOyYps0Eeg,['yoga'],10003
False,Cyc Fitness,,4.0,106,R651F2i1lfy_aVFtAQaBnA,"['gyms', 'cyclingclasses']",10003
False,Yoga Vida - NoHo,,4.0,114,0QMXNHybK3sgpB-B5RvvdA,['yoga'],10003
False,Work Train Fight,,4.5,121,tG6NV7FexyV1u7R2yp99BQ,"['healthtrainers', 'gyms', 'boxing']",10003
False,NYC Velo,$$,4.0,142,Lop47NYZAv6i9ooB8UfkLA,"['bikerentals', 'bikes']",10003
False,SPiN,$$,4.0,407,2omGjYIPB0N8oNwws6ZdJA,"['sports_clubs', 'tradamerican', 'cocktailbars']",10003
False,Tompkins Square Park,,3.5,159,EZxjZDiI-3YD3s-wk0cOTA,['parks'],10003
False,MNDFL Meditation Studio Village,,4.5,43,OA05No0iSxTxfGEJLeveqQ,['meditationcenters'],10003
False,DivaDance,,5.0,30,NI7M0RIKyXDGtWjnMiT8yg,"['dancestudio', 'eventplanning']",10003
False,SWERVE Fitness,,4.5,144,QRaLWGGHI4m9RXDNGvdUmw,"['fitness', 'cyclingclasses']",10003
False,Revolve,,3.5,149,4lvNvGlAQNC_F9rRI3fhgQ,['cyclingclasses'],10003
False,Flywheel Sports - Astor Place,,4.5,27,hN8W5P1VRfIVT0sdUkYqRg,['cyclingclasses'],10003
False,The Bhakti Center,,5.0,56,M8q5ZSIw5QRcmGyutY36xw,['yoga'],10003
False,Sacred Sounds Yoga,,4.5,117,NqL3lVZgh1pz0tVaZBxkRg,['yoga'],10003
False,Switch Playground,,4.5,35,0PKItmYLUdglsZQfeNN7Ag,"['bootcamps', 'circuittraininggyms', 'yoga']",10003
False,CLAY Health Club + Spa,$$$,4.0,87,tpB26lxKy4c-yhLRU_EUAQ,"['gyms', 'spas']",10003
False,Blink Fitness,,3.0,252,lSI14UEVigpHUCSpS7P8Kg,['gyms'],10003
False,ANYA,,4.5,158,ezoh_j9admWNQCFSACMcKg,"['pilates', 'yoga']",10003
False,Chinese Hawaiian Kenpo Academy,,4.5,22,gXwVnBKIi3edJ8YvtdtS8w,"['martialarts', 'summer_camps', 'selfdefenseclasses']",10003
False,Three Jewels,,5.0,33,FK_6tqTQuSkadiWQ1w8ttQ,"['yoga', 'meditationcenters']",10003
False,Genshinkan Aikido of Manhattan,,5.0,29,78i9lJCrP6xb4Ylt8z1JZw,"['martialarts', 'healthtrainers']",10003
False,SoulCycle - Union Square,,4.0,109,tDZaCE-mbZYd0UXDiLQQog,['cyclingclasses'],10003
False,Crunch,,3.0,150,fVKRJHRemkpJTwUOm6l2xQ,"['gyms', 'healthtrainers', 'yoga']",10003
False,Flywheel Sports - Flatiron,,4.0,182,3ulKuV3srv0ef6ZUZi0S2A,"['gyms', 'cyclingclasses', 'barreclasses']",10003
False,Leo Results Fitness,,5.0,55,X5DR-gwCEp10ocrMPxLo4Q,['healthtrainers'],10003
False,Pure Barre - New York Union Square,,4.0,96,OO9SgjbLi3nyt63hRir0LQ,['barreclasses'],10003
False,Barry's Bootcamp NoHo,,4.0,58,2ThcuY2Tj2X44UXnwOD-bw,"['bootcamps', 'healthtrainers', 'gyms']",10003
False,The Shala Yoga House,,4.0,39,Z8SXRePdS3CxgEDVk_nDuQ,['yoga'],10003
False,Strala Yoga,,4.0,61,IU9x0pp99z_fcbP__PWKRg,['yoga'],10003
False,Surfset New York City,,4.5,30,EuKG628s61ruVE5mwth1hQ,['healthtrainers'],10003
False,Mystery Room NYC,,5.0,51,iTY6tVlYrQ6wRs9qiPIC9w,['escapegames'],10003
False,Rey Diving,,5.0,45,DknP-R3ufm-1_dqRe_EBMA,['scuba'],10003
False,Fhitting Room,,4.5,79,J0ltGSBhUA74Bfa41N_l6A,"['healthtrainers', 'gyms', 'bootcamps']",10003
False,Bodhi Heart Rolfing and Meditation,,5.0,27,2j9zrcz1kkpHoMGzxYKVDQ,"['meditationcenters', 'lifecoach']",10003
False,Pop Physique,,4.5,93,fDnhuobq7nsIl-VAAHYPIg,"['barreclasses', 'gyms', 'healthtrainers']",10003
