is_closed,name,price,rating,review_count,id,alias_list,ZIP_code
False,The Cobra Club,$,4.0,111,QjgcZ3n9zrFYN4MLVOetJw,"['cafes', 'yoga', 'bars']",11221
False,Daya Yoga Studio,,5.0,38,xZNpQn19vydiLvKtDd-FOA,['yoga'],11221
False,Loom Yoga,,5.0,36,6LR6FxZOcqzK-5Oe41Yqag,"['yoga', 'pilates']",11221
False,Amayasana Yoga,,5.0,28,5mk_kStr8boSHQboN5Ldpg,['yoga'],11221
False,Physical Culture Collective,,5.0,22,--3kLXdVcWt_HuhyyWwHOw,"['martialarts', 'healthtrainers', 'boxing']",11221
False,Sourced Adventures,,4.5,216,c4ZKcfjVwhf6njdckfxGPg,"['rafting', 'skiresorts', 'travelservices']",11221
False,Haven Cycles,$,5.0,20,PjiPxVU3u7DwE6smupHG_w,"['bike_repair_maintenance', 'bikes', 'bikerentals']",11221
False,And Yoga Studios,,4.5,27,dhg9tWiKlwuoL23eIEel6A,['yoga'],11221
False,Richie's Gym,,4.0,47,BhbJPzSKo1ZqktbndgS2ug,['gyms'],11221
False,Jai Yoga Arts,,5.0,34,c-4INfMw1X42Z3mve-kAsQ,['yoga'],11221
False,Bushwick Country Club,$,4.0,163,IIcKE40roY_GYSMS7Io4Nw,"['bars', 'mini_golf']",11221
False,Bushwick Crossfit,,5.0,12,rVSDyMKWSP_qpJpaAWpnLg,['intervaltraininggyms'],11221
False,Blink Fitness,,3.0,66,w3MVYZjVaFOaZ4fw8nTcWg,['gyms'],11221
False,Trapeze School New York: Brooklyn,,5.0,14,zp8t-QceOC14BIn6W5xyTA,"['fitness', 'specialtyschools']",11221
False,Anchor Aquarium Service Inc.,,5.0,12,Fb6AnxiIN3p537KSttE8zw,"['aquariums', 'aquariumservices']",11221
False,101 Wilson,$,5.0,12,MdSAmDJ9a5XSUPTktweIhQ,"['divebars', 'skate_parks', 'hotdog']",11221
False,Manhattan Kayak + SUP,,4.5,85,miHPFQ9hKZ_FpXErOdTK6Q,"['rafting', 'paddleboarding', 'teambuilding']",11221
False,Goodwin Barbell Club,,5.0,9,NCdTamDDSFQYRFEFBmNKnQ,"['healthtrainers', 'gyms']",11221
False,Maria Hernandez Park,,4.0,27,AkuKibOJqL9lr4BYmuv5LA,['parks'],11221
False,goodyoga,,4.5,20,3sQJctY5jo7-H_Jsrn44Wg,['yoga'],11221
False,Kali Ma : Triple Goddess Tarot and Healing,,4.5,17,rphysRA5Y78R2Cfp9lafRA,"['reiki', 'meditationcenters', 'psychics']",11221
False,Zen Mommas,,5.0,37,U7aQwgF9WIrM8olncSyfCw,"['yoga', 'lactationservices', 'doulas']",11221
False,Nieves Latin Dance Studio,,4.0,36,HTX8-BTMue0rX-P_INeF8g,"['theater', 'dancestudio']",11221
False,Planet Fitness - Brooklyn - Bushwick,,3.0,73,VMYUoekUd_iz7lrSZfTq0w,"['gyms', 'healthtrainers']",11221
False,Green Fitness Studio,,2.5,59,FhPlrjEQtmb9Tixr9ffCPQ,"['boxing', 'massage_therapy', 'yoga']",11221
False,Stingray Divers,,4.0,25,Y1k-iZeZOgtvF5RtTPJFVQ,"['diving', 'paintball']",11221
False,Brooklyn Zoo NY,,4.0,24,P296OXS_TPa_c_pP2GsSdg,"['gyms', 'gymnastics', 'healthtrainers']",11221
False,Manifest Bodyworks,,5.0,6,k4lW6ii3bqHoq28faybntA,"['pilates', 'massage_therapy']",11221
False,Planet Fitness - Queens - Wyckoff,,2.5,76,Q-ycrPfs_eSJUJzYxIM24A,"['gyms', 'healthtrainers']",11221
False,Capoeira Fit Brooklyn,,5.0,17,AY3H0k0ccSw5xWuUpe89Xg,"['martialarts', 'yoga']",11221
False,Blink Fitness,,3.5,24,uE2QQ4REKWjmKKpkRTAjBA,['gyms'],11221
False,Gear To Go Outfitters,$$,4.5,37,x8oCpAHIbINX6yZFLxp-vA,"['hiking', 'outdoorgear', 'tours']",11221
False,Herbert Von King Park,,3.0,28,4toXQ8zMamoZJ-hbr1TpGA,"['playgrounds', 'dog_parks']",11221
False,Brotherhood Boxing,,4.5,9,HBS1QWZ4rXagXYJdcUrZrg,['boxing'],11221
False,Stacked Yoga,,4.5,7,_EsH83xo69NljjvU2hp3Bw,['yoga'],11221
False,Escapeburg,,5.0,21,QXpLIyB1FuIc06uq10yFwA,"['escapegames', 'teambuilding']",11221
False,A More Perfect Union,,5.0,22,84IN6lj_RtBegQNxeQgC9Q,"['yoga', 'c_and_mh', 'officiants']",11221
False,Central Park Sightseeing,,3.0,165,6yYk-JopVGSIIfT8yzVG9w,"['tours', 'bikerentals']",11221
False,Manhattan Aquariums,,4.0,46,9OcVoD9Y_QcFM48TJmztgQ,"['aquariumservices', 'localfishstores', 'aquariums']",11221
False,Brooklyn Greens,,5.0,10,TpboA_lkxecGBikywAwY6g,"['golflessons', 'golf']",11221
False,Citi Bike,,2.5,347,-BULNEzN-Q9AifnATsAJ4g,"['bikerentals', 'bikesharing', 'biketours']",11221
False,NY Kayak Fishing Guide Services,,5.0,16,ih26bG3l9qzhuTwfYJlsRw,"['boating', 'fishing', 'rafting']",11221
False,St. John's Recreation Center,,4.0,12,_pzqjXGMtuL5dbAMm5Yeww,['recreation'],11221
False,Crunch - Bushwick,,2.5,56,K_7DC5_xUu-Ri2S5VliBAQ,"['healthtrainers', 'gyms', 'yoga']",11221
False,Brower Park,,4.5,11,VfvhHz-KlwaWcTCpDPKFbw,['parks'],11221
False,The Grappling Club,,5.0,12,tIacqIyeYFk9y19GppXmyw,['sports_clubs'],11221
False,Absolute Power Fitness,,3.5,72,sNa_0srnUEARgcrGzbvB-g,['gyms'],11221
False,NYC Bike Rental,,5.0,10,fe9kmZIdLyp59uCMTME_pA,"['bikerentals', 'pedicabs']",11221
False,GymX Boxing,,5.0,2,-2_jPgMtNH0bEbskOUswLg,['boxing'],11221
False,Saratoga Park,,3.5,8,qgCBQh7_qRLGLfP6ebPT8Q,['parks'],11221
False,Body By Power-GY,,5.0,2,r1HvIAjWI9bCrElyrxBuSQ,['yoga'],11221
False,Ginga Mundo Capoeira Brooklyn,,5.0,5,n5uqp-wobvjHWYAtx0uWqA,['martialarts'],11221
False,Kosciuszko Pool,,3.5,17,h0Kh2D5bFk1MK26yjABYwg,"['swimmingpools', 'swimminglessons']",11221
False,Blink Fitness,,3.0,24,SdnR2SZOUrH4p-MNpZvbkw,['gyms'],11221
False,Kick Fever Fitness,,4.5,8,3IBX8epokAoBorx3MJh62w,['kickboxing'],11221
False,Zukkies Bike Shop,$$,3.0,28,u65bbsaS7hFPClC9e5qDlA,"['bikes', 'bike_repair_maintenance', 'bikerentals']",11221
False,Moor Unlimited,,5.0,3,alCK2J6EBvifZus5SvwCTA,"['lifecoach', 'healthtrainers', 'cookingclasses']",11221
False,Loom Pilates Studio,,5.0,3,hdtnHbfsfyF4fP1_w3pWAw,"['barreclasses', 'pilates']",11221
False,Planet Fitness- Bed Stuy,,3.0,28,PApAGrvVxxlXfmwWHY-iNA,"['gyms', 'healthtrainers']",11221
False,Traditional Okinawan Karate,,5.0,4,z343dhOrzKmODqvlLl_nRw,['karate'],11221
False,Susan Tee Fitness,,5.0,16,gz2Gmqzirvq-c9ra3QpSzA,"['kickboxing', 'healthtrainers', 'yoga']",11221
False,All Yoga,,5.0,8,C9VYjW_YI70zKH6i2akNtw,['yoga'],11221
False,Ideal Being,,5.0,12,YXruWDB3xx3YCDTf0hO-tw,['healthtrainers'],11221
False,Coach Fury,,5.0,10,tLwMsGwCMQEAdqfw4qFrvQ,['healthtrainers'],11221
False,Bike and Roll NYC,,4.0,13,VUeP47AFIi68SNSXPJNLoA,"['bikerentals', 'tours']",11221
False,Archer Fish Aquariums,,4.5,16,7Q4DxPylDvb5gBGhUH27dA,"['aquariums', 'aquariumservices', 'localfishstores']",11221
False,Mobile Fitness Group,,5.0,11,drdCjswQDjPsTYThJuT9zg,"['healthtrainers', 'yoga']",11221
False,WillyB CrossFit,,4.5,16,9DgaWe46u49LlRz7HQIZlQ,['intervaltraininggyms'],11221
False,Kidville Upper West Side,,4.5,18,-r-funBqkrz_xqIMEFvIrw,"['hair', 'eventplanning', 'kids_activities']",11221
False,Goshin Ryu Martial Arts & Fitness Studio,,5.0,3,b-2PbbM4a2owRT-ZeKEHgA,['martialarts'],11221
False,Live More Adventures,,5.0,10,fnn5-INgblboZ1zTt3Ej0g,"['rafting', 'hiking', 'yoga']",11221
False,Queens Chiropractic Associates,,5.0,6,1tXCPDQbqEFuiGCsyv3gCg,"['chiropractors', 'physicaltherapy', 'healthtrainers']",11221
False,Physique Swimming,,4.5,11,cAegDpXfuITcpJCHQmfzXQ,"['swimminglessons', 'summer_camps']",11221
False,Rosie Yoga and Pilates,,5.0,6,KPxlMp7Gcv8_sJnAyv_rSg,"['pilates', 'yoga', 'massage_therapy']",11221
False,Maximum 28,,5.0,8,M4DNflwRA6kcwTF6U_DLww,"['healthtrainers', 'boxing', 'bootcamps']",11221
False,Maria Hernandez Dog Run,,4.0,5,F3bId9eMBXuuV2lGtO1t-w,['dog_parks'],11221
False,Fulton Park,,4.5,3,wG4_UitzRC59eDolBlel3A,['parks'],11221
False,The Guided Healing,,5.0,7,Wt9rwewIhjpAk4mf4pcNrQ,"['reiki', 'lifecoach', 'yoga']",11221
False,Grover Cleveland Park,,4.0,8,j9OTEpj3DsxxpEtku3CD9g,"['parks', 'playgrounds']",11221
False,Tugamotorsports Jetski Rentals,,4.5,9,zj7jD7vaFMGo-VZl482OgQ,"['boating', 'jetskis', 'boattours']",11221
False,Fiercely Optimistic,,5.0,14,MifCzYpxtABTL56rYrGBLw,"['reiki', 'lifecoach', 'meditationcenters']",11221
False,Mend & Move,,5.0,3,b5QdeI--X-eo4kde1OUPyw,"['yoga', 'reiki', 'healthtrainers']",11221
False,Xcelerated Adventures,,5.0,9,kDqTnMCBNIwnhq_tMMzXTg,"['hiking', 'hanggliding', 'rafting']",11221
False,Resilience Paddle Sports,,5.0,6,7aQYHRCYxTKAmawDGJ3YIw,"['paddleboarding', 'rafting', 'yoga']",11221
False,Solid Gold Yogi,,5.0,3,yDOs65_lYbLBjssZOPTLXg,"['yoga', 'meditationcenters', 'artspacerentals']",11221
False,VersaFit Training,,5.0,10,kfAm1J1Od3X3N2xxEiR3vA,['healthtrainers'],11221
False,Helios + Solene,,5.0,2,J0VW6pOFzGetSVVKrhx3Aw,"['reiki', 'meditationcenters', 'naturopathic']",11221
False,Humble Dojang of Martial Arts,,5.0,3,2erfs-xsUpj-eFMRCnjZFg,['martialarts'],11221
False,World Gym,,2.5,19,bMbsXB7YlZcXM0KbeBgQ3Q,['gyms'],11221
False,Red Planet,,5.0,2,EsSGbx5d1zA5b9hSZTOLXg,"['martialarts', 'healthtrainers']",11221
False,Eco Central Park Tours,,4.5,7,obaQsjepLapC112PG0lC4w,"['biketours', 'walkingtours', 'bikerentals']",11221
False,EarthySoul,,5.0,7,NJW0mm_z5ntCn0cMnoficg,"['massage_therapy', 'reflexology', 'yoga']",11221
False,International Boxing & Fitness,,3.5,3,WITKDfmNUmd76D_mDVpBhw,"['weightlosscenters', 'boxing', 'gyms']",11221
False,appleseeds,$$$$,4.0,21,0fxXDfqZI0QhV8R9N6eMPw,"['musicalinstrumentsandteachers', 'kids_activities']",11221
False,JK KAYAK & SUP,,5.0,41,sv5p3oi3x2gA1IfQRcYsHA,"['boating', 'rafting', 'paddleboarding']",11221
False,Namastuy Healing Collective,,5.0,2,zsDSq3fwQ9UEm9ZuXZN49g,"['yoga', 'massage_therapy', 'acupuncture']",11221
False,TSM Healing Center,,5.0,15,5CzEbYs8Q9tz0HJoKfww2Q,"['naturopathic', 'meditationcenters', 'reiki']",11221
False,Blureef Aquarium,,4.5,9,izPdHCcj22ocfgyjfq42zA,"['aquariums', 'aquariumservices']",11221
False,Marion Hopkinson Playground,,3.5,3,twcMNACybOZXAaeHz08xog,"['parks', 'playgrounds', 'basketballcourts']",11221
False,New York Bujutsukai,,5.0,3,YrCNZDKrBSp87J8jaZjfIA,['martialarts'],11221
False,FlorYoga,,5.0,8,BzG_-yjMDcrCebJOzeueuQ,"['yoga', 'healthtrainers']",11221
False,Otion Front Studio,,4.0,4,K75UTsSK5AwrGtCx5yoavw,['dancestudio'],11221
False,Crossfit Outbreak - Bed Stuy,,3.0,2,lHhVqcUimifamBXq734pPA,"['intervaltraininggyms', 'muaythai', 'yoga']",11221
False,RJ Fitness NYC,,5.0,9,pkrYT1ZZlhMkR7XWXf_n1w,['healthtrainers'],11221
False,RJ's Personal Fitness,,5.0,8,P6b499G3jZhwfOtDkciRaw,['healthtrainers'],11221
False,Be Fit with Wellington,,5.0,7,or9RZiLnW-slCltkxSOB1g,['healthtrainers'],11221
False,PlayYourCourt,,5.0,6,nLGzApKg6c2IHs-Ac2ZiEQ,"['healthtrainers', 'tennis']",11221
False,Bushwick Meditation,,5.0,1,4cbPgvLNGM9HkEsicFEojQ,['meditationcenters'],11221
False,Rockaway Beach Bus,,5.0,2,2JNJDxw3WKCjBmB2CVje9Q,"['beaches', 'partybusrentals']",11221
False,United Taekwondo Center - Williamsburg,,3.5,3,3IwFOQCf_m3_sXtFlRpMog,['taekwondo'],11221
False,Ltrain CrossFit,,3.5,11,KuANHE4wH2CmvZRDWIP2Vg,['intervaltraininggyms'],11221
False,OmmVibe Bushwick,,5.0,1,f1Np7P0bWJAEzFNnAfDqNA,"['yoga', 'acupuncture', 'reiki']",11221
False,Center Point For Martial Arts,,5.0,1,6L-cVMqQGg725otZ2D6ReA,['martialarts'],11221
False,Bike Salon,,5.0,1,UEYcEdYmc7y0_Qk9DoVuOg,['active'],11221
False,NY Fitness Group,,5.0,1,wJg3z1-JV_eDBY_6UsfKWQ,['healthtrainers'],11221
False,Irving Square Park,,2.0,5,QFWkEzZNG675ntDHcTglxA,"['parks', 'playgrounds']",11221
False,Nyendo Arts,,5.0,1,JartsISBBAIxDqJp2AD8lw,"['martialarts', 'dancestudio']",11221
False,Like A Prayer Yoga,,5.0,2,AA-D6MUC3s0YaCD2Yunqnw,"['yoga', 'meditationcenters']",11221
False,Kaiya Healing Arts,,5.0,13,lx4saYsRPK9kiCskpUAaww,"['massage_therapy', 'massage', 'yoga']",11221
False,Bushwick Playground,,4.0,1,ZuSQKX3tM5xxEk0POflruA,['playgrounds'],11221
False,Heart of the Art NYC,,5.0,6,lxQTObf3u0Pu33Hn1rQLiw,"['scavengerhunts', 'arttours']",11221
False,Creative Aquarium Nation,,5.0,5,Gsdk3dT5Ou90uweX8Kq16g,"['aquariums', 'petstore', 'aquariumservices']",11221
False,Doula Support NYC,,5.0,5,IjiUHhvzuaEO48nDeRcoRw,"['doulas', 'yoga', 'childbirthedu']",11221
False,Gray Fox Guiding Company,,5.0,3,2TNL4yb1MOgPQDQRBSUudA,"['hiking', 'walkingtours']",11221
False,Aspire 2 Dance,,3.0,2,G6p55KX9JDeb5wBa5oh2HA,"['dance_schools', 'dancestudio']",11221
False,Core Fit 101,,5.0,3,Mv7w4wf2UPxV5EzkveOd0Q,"['healthtrainers', 'bootcamps']",11221
False,Fancy Apple,,5.0,3,NCS1NFpd_GF74bRlQV51pA,"['bikerentals', 'biketours', 'pedicabs']",11221
False,Ma Yoga,,5.0,3,P8IKtsq_5pUccneLPbZODg,"['yoga', 'childbirthedu', 'doulas']",11221
False,On the Mend Customized Fitness and Massage,,5.0,4,D1kxEcTbVdwd3G5C1LYAjw,"['healthtrainers', 'nutritionists', 'massage_therapy']",11221
False,Justice Gilbert Ramirez Park,,4.0,1,TB5I_DFRtnVDS0HgLsZ9SQ,['parks'],11221
False,Harbor Sail NYC,,5.0,3,Bbih9gw7HAfJlD4g1PXV2A,"['tours', 'boatcharters', 'boating']",11221
False,Rosemary's Playground,,4.0,3,UfaMt0OuAMfmrh0p1wzM3w,['playgrounds'],11221
False,Ridgewood Yoga Studio,,3.5,3,-nhSQy8OBWfC-j3MVTcOBA,['yoga'],11221
False,Sol La Ti Music,,5.0,4,1utXwCsWjsULq3Trj3XfeA,"['musicalinstrumentsandteachers', 'kids_activities']",11221
False,CrysWillFitLife,,5.0,4,RuCdpj5qHmju642Yue5Qug,"['bootcamps', 'cyclingclasses', 'healthtrainers']",11221
False,Prescription Personal Training,,5.0,1,LXHJExi4t8roFg_-mya29Q,['healthtrainers'],11221
False,Music Together of Bay Ridge,,4.5,3,6XwG0BLEAo82pVdEgJNSxg,"['musicalinstrumentsandteachers', 'kids_activities']",11221
False,Extreme Kids & Crew,,5.0,1,NN71t9lVvBviWaf7SmuK9Q,"['educationservices', 'kids_activities', 'playgrounds']",11221
False,Sternberg Park,,2.5,2,py1I05fYNCW0FluogI28HQ,['parks'],11221
False,Fit City,,1.0,2,gjKh7j-shd0oWlf1BaQbnQ,['gyms'],11221
False,SoQuick Fitness,,5.0,4,dV0DzhrFaduZvxMajCe_Lg,"['boxing', 'cardioclasses', 'healthtrainers']",11221
False,Thomas Boyland Park,,3.0,1,jxqieFIPRNwKgP6irkQ0Sw,['parks'],11221
False,Music Together Brooklyn Heights Plus,,5.0,1,_eXqCzHdM7A0RqVO_FO3_A,"['musicalinstrumentsandteachers', 'kids_activities']",11221
False,Ritual Life,,5.0,2,xFohvFeTiCHhst8zJaGi3A,"['hypnosis', 'yoga', 'healthretreats']",11221
False,Dog Park At Sternberg,,3.0,1,NymkeZm7ANdVBerJwaZWPg,['dog_parks'],11221
