is_closed,name,price,rating,review_count,categories,id
False,Like A Prayer Yoga,,5.0,1,"[{'alias': 'yoga', 'title': 'Yoga'}, {'alias': 'meditationcenters', 'title': 'Meditation Centers'}]",AA-D6MUC3s0YaCD2Yunqnw
False,Bushwick Meditation,,5.0,1,"[{'alias': 'meditationcenters', 'title': 'Meditation Centers'}]",4cbPgvLNGM9HkEsicFEojQ
False,Justice Gilbert Ramirez Park,,4.0,1,"[{'alias': 'parks', 'title': 'Parks'}]",TB5I_DFRtnVDS0HgLsZ9SQ
False,Sternberg Park,,2.5,2,"[{'alias': 'parks', 'title': 'Parks'}]",py1I05fYNCW0FluogI28HQ
False,Dog Park At Sternberg,,3.0,1,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",NymkeZm7ANdVBerJwaZWPg
False,Otion Front Studio,,4.0,4,"[{'alias': 'dancestudio', 'title': 'Dance Studios'}]",K75UTsSK5AwrGtCx5yoavw
False,Fit City,,1.0,2,"[{'alias': 'gyms', 'title': 'Gyms'}]",gjKh7j-shd0oWlf1BaQbnQ
False,Young at Heart Adult Day Care,,1.0,1,"[{'alias': 'seniorcenters', 'title': 'Senior Centers'}]",SQPpm375YXNIJbvScP4a2A
False,Tiger Schulmann's Mixed Martial Arts,,1.5,3,"[{'alias': 'martialarts', 'title': 'Martial Arts'}, {'alias': 'gyms', 'title': 'Gyms'}]",nw8euLFbRRBYjTODwnf4xg
False,Boxing Coach Mike,,5.0,1,"[{'alias': 'boxing', 'title': 'Boxing'}, {'alias': 'healthtrainers', 'title': 'Trainers'}]",-pgPBcAt6vf6EurL4RxM6A
False,fitXplorer,,5.0,2,"[{'alias': 'healthtrainers', 'title': 'Trainers'}]",KXs0Nl_1JtJuIVHtiy3gxw
False,Fitness Made Personal,,4.5,3,"[{'alias': 'bootcamps', 'title': 'Boot Camps'}, {'alias': 'healthtrainers', 'title': 'Trainers'}]",I_V3J81zMf5yxv4L9usKwg
False,Barcade,$$,4.0,991,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'diyfood', 'title': 'Do-It-Yourself Food'}]",UPOtComj8_OlNLSmd3zh1w
False,Then She Fell,,4.5,132,"[{'alias': 'theater', 'title': 'Performing Arts'}]",hHeaaPgJUzfN-NPR-r-kjw
False,Syndicated Bar Theater Kitchen,$$,4.0,153,"[{'alias': 'movietheaters', 'title': 'Cinema'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}]",jCsNg4IjZz7AOFBkNR-jxw
False,The Anchored Inn,$$,4.0,132,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",3u4BTgNR7WfCLmeZemc_Gg
False,Ange Noir Cafe,$,4.0,88,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",-zzMDQkhZzrnBUdrfpG3Ng
False,Fitzcarraldo,$$,4.5,59,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",Z6koXxi6wgNKcZdsV7dDRw
False,The Graham,$,4.0,68,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",IzpoR2NGsTJPgpAIYKq4Rg
False,Nieves Latin Dance Studio,,4.0,36,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'dancestudio', 'title': 'Dance Studios'}]",HTX8-BTMue0rX-P_INeF8g
False,The Sweatshop,$,4.0,38,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}]",8kPPpPZE-3uZTMSn7SGHgg
False,Puppetsburg,,5.0,10,"[{'alias': 'theater', 'title': 'Performing Arts'}]",Iqp0eNyX8UJdHFydk6rURQ
False,Catland,$$,3.5,50,"[{'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}]",QyWJzOm_HkpOSILQ3PZIgg
False,Root Astro,,5.0,25,"[{'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}]",BWTO1KpDpWHpZB30hKlObg
False,The Paper Box,$$,3.5,42,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",orGjjjxYUjSWxZI4FwQ4ng
False,Live @ Shea Stadium,$,4.0,23,"[{'alias': 'musicvenues', 'title': 'Music Venues'}]",1C7YDa80u36PHPCXbZ1Jaw
False,Fresthetic,$$,4.5,8,"[{'alias': 'menscloth', 'title': ""Men's Clothing""}, {'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'accessories', 'title': 'Accessories'}]",430enx18e7SYMHztaPohzg
False,Gold Sounds,$,3.0,14,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",BRE_QcqJdzj8InwN7G6Ofg
False,The Living Gallery,$,4.5,9,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'theater', 'title': 'Performing Arts'}]",PzKjWVAZZGmkG6tbsMCIrQ
False,Market Hotel,$$,3.0,11,"[{'alias': 'musicvenues', 'title': 'Music Venues'}]",Pw37F4ZNdwlFVM8z6wg3BA
False,Taste Of Bushwick,,5.0,2,"[{'alias': 'festivals', 'title': 'Festivals'}]",zVFRKt6JVl9bpU17zaNTdQ
False,Vitki Arts,,5.0,1,"[{'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}]",t2BK33NuJvte2wv_ivLMWA
False,Brooklyn Comedy Festival,,5.0,1,"[{'alias': 'festivals', 'title': 'Festivals'}]",geKUbMeeUAt-U9OSxqWCIA
False,Alice Sparkly Kat Astrology,,5.0,5,"[{'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}]",Rhea-wCIBdpCxfhyVw-86A
False,Sanborn Studio,$,5.0,2,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'advertising', 'title': 'Advertising'}, {'alias': 'galleries', 'title': 'Art Galleries'}]",n8JM25RagZfNlVDEXvxZJA
False,Asterisk,$,3.5,2,"[{'alias': 'musicvenues', 'title': 'Music Venues'}]",5Ghus5TqaB5XZpou-GHaiA
False,VECTOR Gallery,,4.5,2,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",y0HPe1t8-R-pkjwxWaj3rA
False,Blue June Tarot,,5.0,11,"[{'alias': 'psychics', 'title': 'Psychics'}]",w9YmgHlsUlvkIO-uMgAk9w
False,The Chimney,,5.0,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",FtvwI4FN9M5NCQzqQNZcQg
False,Shops at The Loom,$$,2.5,5,"[{'alias': 'shopping', 'title': 'Shopping'}, {'alias': 'food', 'title': 'Food'}, {'alias': 'arts', 'title': 'Arts & Entertainment'}]",TF9jVCDPnXEKybK1cZYheg
False,MECKA Gallery,,5.0,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",NUlKxu1-o-z6OzCVUKF9yg
False,Hedleys Inc,$$$$,2.5,3,"[{'alias': 'antiques', 'title': 'Antiques'}, {'alias': 'galleries', 'title': 'Art Galleries'}]",BPFWB0kZa1W3wisWc0BmjQ
False,Stream Gallery,,5.0,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",kV3UUlWCMpsBtcjYuJ-DQQ
False,Kaitlyn Stubbs: Painting Classes and Commissions,,5.0,5,"[{'alias': 'artclasses', 'title': 'Art Classes'}, {'alias': 'commissionedartists', 'title': 'Commissioned Artists'}, {'alias': 'paintandsip', 'title': 'Paint & Sip'}]",4kYwf7QQJzQiPtds57As5Q
False,Carrie Able Gallery,$$,5.0,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",frhlYIjPpt5uaZeLmGYqXw
False,SoniaOTarot,,5.0,6,"[{'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}, {'alias': 'reiki', 'title': 'Reiki'}]",yYKctFgd16y_Bpv5RBYcdA
False,Savaria Studios,,4.5,3,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'musicproduction', 'title': 'Music Production Services'}]",ONoD76Kg2U5Lg0ykaXzz6g
False,Surreal Estate,,2.5,3,"[{'alias': 'theater', 'title': 'Performing Arts'}]",edLIXZHt8W78uOFbDLEuKg
False,Felipe Wurst,,5.0,1,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'musicalinstrumentsandteachers', 'title': 'Musical Instruments & Teachers'}]",gL0qtyxf2TFklDGVaFYu8A
False,Odetta Gallery,,3.0,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",AIeXCyzyfXjL35ud81eYTg
False,Wayfarers,,4.0,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'artspacerentals', 'title': 'Art Space Rentals'}]",vz0tFLVLx5VFNhFboDcVPw
False,Rosemary's Baking School,,1.5,5,"[{'alias': 'arts', 'title': 'Arts & Entertainment'}]",PiJ4fPgwJPgim9FC_mxiew
False,Jungle Art Space,,2.0,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",VsJ31Cfu5ah5RczCrUmPew
False,Glasshouse Artlifelab,$$$,2.0,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",SyVloe6lDgW_D-5g8vO98w
False,Bushwick Loft Museum,,4.5,2,"[{'alias': 'museums', 'title': 'Museums'}]",NIx7tYZsFBABO3-CE9sb9w
False,Chief Bodega,,2.0,1,"[{'alias': 'musicvenues', 'title': 'Music Venues'}]",dKYCXn3dCrJgsNZsD2HxDw
False,Fuchs Projects,,5.0,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",OTfU0PJphAwn8-cQ9vCwfw
False,Lux Tarot,,5.0,3,"[{'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}, {'alias': 'privatetutors', 'title': 'Private Tutors'}]",x57eYq7xWQ0hbEnAKDL3HQ
False,Botanica San Miguel,,1.0,2,"[{'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}]",umPhNAi_RGQJDcH-hGAliQ
False,Tarot Society Gallery & Reading Room,$$,5.0,3,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}, {'alias': 'galleries', 'title': 'Art Galleries'}]",sf-SpnKwW0uJh3Jti6iTEw
False,WalkThrough,$$$,4.0,3,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",HCIh-ukuYhn43_GoZViJpA
False,Muffler Master,,5.0,88,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",YZNRznEsK2djEaz7KZ_2XQ
False,Salerno Service Station,,4.5,244,"[{'alias': 'bodyshops', 'title': 'Body Shops'}]",mEUIWEEi6BR8-nRs2LDFHw
False,Williamsburg Hand Wash & Detail Center,,5.0,51,"[{'alias': 'auto_detailing', 'title': 'Auto Detailing'}, {'alias': 'carwash', 'title': 'Car Wash'}, {'alias': 'autoglass', 'title': 'Auto Glass Services'}]",sMPjs_ICX-B3rD8OeyCSDQ
False,Galaxy Motors,,5.0,32,"[{'alias': 'autorepair', 'title': 'Auto Repair'}, {'alias': 'oilchange', 'title': 'Oil Change Stations'}]",3miBS-UznE0adLLeRsrWog
False,Tom's Goma Tire Shop,,4.0,29,"[{'alias': 'tires', 'title': 'Tires'}]",qVN-CRAR0pT9rCR0h6qLSw
False,C&N Auto Repair,,4.5,11,"[{'alias': 'autorepair', 'title': 'Auto Repair'}, {'alias': 'tires', 'title': 'Tires'}]",HnuKIWeNMV5kpU5lTOkaIw
False,Ralph's Auto Center,,4.5,14,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",ACInkeH3U2OREcg_aEnTJg
False,G & E Auto Repair,,3.5,36,"[{'alias': 'autorepair', 'title': 'Auto Repair'}, {'alias': 'bodyshops', 'title': 'Body Shops'}, {'alias': 'carwash', 'title': 'Car Wash'}]",EawmlttgsYwJxguTpflaPw
False,Brooklyn Mayd Powersports,,4.5,23,"[{'alias': 'motorcycledealers', 'title': 'Motorcycle Dealers'}, {'alias': 'motorepairs', 'title': 'Motorsport Vehicle Repairs'}, {'alias': 'snowremoval', 'title': 'Snow Removal'}]",q3JYaf9jmDMqsYJExjlwOw
False,Marios Garage,,5.0,4,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",WNq5nc5bw8j8M0Q4rjOHEA
False,Model A Transmission & Auto Repair,,4.0,16,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",HR9zCYay5f5HLlBKGak9kw
False,Velocita,,4.5,8,"[{'alias': 'motorcyclerepair', 'title': 'Motorcycle Repair'}]",adrST9z357KEjfVKUerPaQ
False,Magic Car Wash & Lube,,2.0,27,"[{'alias': 'oilchange', 'title': 'Oil Change Stations'}, {'alias': 'auto_detailing', 'title': 'Auto Detailing'}, {'alias': 'carwash', 'title': 'Car Wash'}]",S6tyicPB6uDvBflvJ-FaMg
False,Union Auto Body Shop,,4.0,4,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",iwGdED0V-obL9hs8tcd6Hg
False,Raceway Motors,,4.5,4,"[{'alias': 'usedcardealers', 'title': 'Used Car Dealers'}]",w4BLWkQQC6WyG-Gg0fJtlQ
False,U-Haul Neighborhood Dealer,,4.0,7,"[{'alias': 'truck_rental', 'title': 'Truck Rental'}]",XiGRLUq0dK5lco3lA985vw
False,Welcare Pharmacy,$,3.5,3,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'medicalsupplies', 'title': 'Medical Supplies'}, {'alias': 'mobilityequipment', 'title': 'Mobility Equipment Sales & Services'}]",qVE7H5Z9upqaBsQ0RXcn9A
False,New York City Windshield Repair,,5.0,1,"[{'alias': 'autoglass', 'title': 'Auto Glass Services'}, {'alias': 'windshieldinstallrepair', 'title': 'Windshield Installation & Repair'}]",GPicv4BQGlvp8WlOTckWXw
False,Pote's Custom Cycles,,5.0,1,"[{'alias': 'motorcycledealers', 'title': 'Motorcycle Dealers'}]",DjmNPCFFhMBkDdCFEbfBBg
False,Los Compadres Auto Repair,,5.0,1,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",yD3apgc1GHW9Z3GHHzbXoA
False,Dekalb Sound & Systems,,5.0,3,"[{'alias': 'stereo_installation', 'title': 'Car Stereo Installation'}, {'alias': 'autosecurity', 'title': 'Auto Security'}, {'alias': 'carwindowtinting', 'title': 'Car Window Tinting'}]",g9OQcETNHCN5sjD2F00wIw
False,G & S Auto Repair,,3.5,3,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",NhBylND42EJQhEfyoA-A8w
False,G P Car Wash,,2.5,6,"[{'alias': 'carwash', 'title': 'Car Wash'}]",287d7RAgZF3OhKDmI3JVjw
False,ECM Auto Repair,,3.0,2,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",i1rd9RuSJiV1ap_ivYhXrw
False,Chapy's Tire Shop,,3.0,4,"[{'alias': 'tires', 'title': 'Tires'}]",q4wIi35KSl0fRyR4oXEpGA
False,Robel & Sons Auto Repair,,4.0,1,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",MirYpdodTsimBiZS-_LWZw
False,JB Auto Repair,,3.0,5,"[{'alias': 'autorepair', 'title': 'Auto Repair'}, {'alias': 'autosecurity', 'title': 'Auto Security'}, {'alias': 'transmissionrepair', 'title': 'Transmission Repair'}]",hEStft7uxOtwdicqz_3nYA
False,Sosa Diagnostic Repair,,2.0,4,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",w_vcu60MIDojbsSn3KqmAQ
False,New And Used Auto Discount Glass Shop,,3.0,8,"[{'alias': 'autorepair', 'title': 'Auto Repair'}, {'alias': 'windshieldinstallrepair', 'title': 'Windshield Installation & Repair'}, {'alias': 'carwindowtinting', 'title': 'Car Window Tinting'}]",IdD6rXYM6ui4DiYsBoGDUQ
False,Exxon,,2.5,2,"[{'alias': 'servicestations', 'title': 'Gas Stations'}]",-3tUSGfIfkQzYxtbWUNnIw
False,Benji 7 Auto Repair,,2.5,2,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",mMqQl5Lpz8jVM6Z_7G7A5A
False,Tire Shop,,4.0,1,"[{'alias': 'autorepair', 'title': 'Auto Repair'}, {'alias': 'tires', 'title': 'Tires'}, {'alias': 'wheelrimrepair', 'title': 'Wheel & Rim Repair'}]",o7jpBLNAwoTbBFsvwxl0DA
False,Smart Fleet Maintenance,,2.5,2,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",-fyWM6UuWddfq_6WaJc_Lg
False,Throop Auto Repair,,1.0,2,"[{'alias': 'autorepair', 'title': 'Auto Repair'}, {'alias': 'bodyshops', 'title': 'Body Shops'}, {'alias': 'transmissionrepair', 'title': 'Transmission Repair'}]",ReSXvKjw4hB56iaMJeSuug
False,K & G Auto Parts,,2.0,1,"[{'alias': 'autopartssupplies', 'title': 'Auto Parts & Supplies'}]",mdr9FS6qyXpSdG2jny24ew
False,M & J Auto Center,,1.0,1,"[{'alias': 'bodyshops', 'title': 'Body Shops'}]",nEpoKmGQr6c6npGvdF-myA
False,Faith Energy,,1.0,1,"[{'alias': 'servicestations', 'title': 'Gas Stations'}]",_KDAkmpou4KaUzF5iXRgiA
False,Rogers Auto Specialty,,1.0,1,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",ZIhspfAtIQ33HIgH39mqwg
False,L.K.J. Towing,,5.0,3,"[{'alias': 'towing', 'title': 'Towing'}]",jOQljG_Oe9Q-s7lACFfV_w
False,Duo Leasing,,5.0,1,"[{'alias': 'carbrokers', 'title': 'Car Brokers'}]",R72RET0T7_rvyVDBW0-Cjw
False,Koordy II,,5.0,1,"[{'alias': 'truck_rental', 'title': 'Truck Rental'}]",2CKyf_zDvYPp9bSbmLJ8oQ
False,Dex Complete,,1.0,1,"[{'alias': 'autorepair', 'title': 'Auto Repair'}]",vafuH1iS-PZaXPdUwuC-cA
False,Hairrari Barber Salon,$$,5.0,138,"[{'alias': 'barbers', 'title': 'Barbers'}, {'alias': 'menshair', 'title': ""Men's Hair Salons""}]",ZoZi1ufC-Ad1QGQjIwPAQw
False,Barber Room 306,$$,5.0,217,"[{'alias': 'barbers', 'title': 'Barbers'}]",PpY4EFvCl1spRXbeOLVUaw
False,Excellence Eyebrow Threading,$,4.5,74,"[{'alias': 'eyebrowservices', 'title': 'Eyebrow Services'}]",Tkww7eSE3qtLw7UG93zJEg
False,Self Salon,$$,4.5,78,"[{'alias': 'hair', 'title': 'Hair Salons'}, {'alias': 'makeupartists', 'title': 'Makeup Artists'}]",yfpb3svkbdGdSxu_Hv0ZvQ
False,Denart Body Painting Studio,$$,5.0,16,"[{'alias': 'makeupartists', 'title': 'Makeup Artists'}]",1gsLZW4x_iFn3qSFNEY4qA
False,Gentlemen's Barbershop,$$,5.0,57,"[{'alias': 'barbers', 'title': 'Barbers'}]",07ZguZroJRcaCbD9jNKWiQ
False,Stepping Razor Barbershop,$$,4.5,90,"[{'alias': 'barbers', 'title': 'Barbers'}]",l7J9qdzPJfaZJ9vsjk69-g
False,Blind Barber,$$,4.0,180,"[{'alias': 'barbers', 'title': 'Barbers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",59uD9UQZLN242LBEwPjiEA
False,Charter Coffeehouse,$,5.0,61,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'hair', 'title': 'Hair Salons'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",WkFRexZCg0nCSlGtRDyyTQ
False,Spa Ella,$,4.0,102,"[{'alias': 'othersalons', 'title': 'Nail Salons'}]",1N6p2oULtMJUeCjbqjP8bA
False,Black Rabbit Barbershop,$$,5.0,54,"[{'alias': 'barbers', 'title': 'Barbers'}]",_PzPDUlSrUFGaUhtrmzdDA
False,Lyndsey Ariel Makeup,$$,5.0,49,"[{'alias': 'makeupartists', 'title': 'Makeup Artists'}]",2bUX-Yb893DHcn-fxHrWwQ
False,Z Relax On Union,$,4.5,59,"[{'alias': 'massage', 'title': 'Massage'}]",-ylEp5z6uMJFbGtDmmMKJQ
False,Armageddon Ink Gallery,$$,4.5,40,"[{'alias': 'tattoo', 'title': 'Tattoo'}]",JPA_vql8WOl0yaLba7_HKA
False,Entice Nails,$$,5.0,24,"[{'alias': 'othersalons', 'title': 'Nail Salons'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'waxing', 'title': 'Waxing'}]",EFWlSEjzHqkVkDNdUTPHCA
False,Aloha Skincare,$$,5.0,46,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'othersalons', 'title': 'Nail Salons'}, {'alias': 'permanentmakeup', 'title': 'Permanent Makeup'}]",FM8w3Fm5lQDKcxYX3SImQg
False,Men's Best Haircut,$$,4.5,54,"[{'alias': 'barbers', 'title': 'Barbers'}]",9uqkyw_sjj0kicFyrWNtkQ
False,Body Art & Soul Tattoo,$$,5.0,40,"[{'alias': 'piercing', 'title': 'Piercing'}, {'alias': 'tattoo', 'title': 'Tattoo'}]",h2LVdmhS80nouiBl1vBtFg
False,Casey Geren Hair,,5.0,10,"[{'alias': 'hairstylists', 'title': 'Hair Stylists'}]",0eP9BW_FD9f1WFUcqUg9ag
False,Yasmine African Hair Braiding,$$,4.0,50,"[{'alias': 'hairstylists', 'title': 'Hair Stylists'}, {'alias': 'hair_extensions', 'title': 'Hair Extensions'}]",GrqGz2quu2ozMwGm3YUscA
False,Saved Tattoo,$$$,4.5,80,"[{'alias': 'tattoo', 'title': 'Tattoo'}]",MMiPWx2wOnEQA6nXTvYFQQ
